月の出,月の入,月齢
13:51,21:59,  8.9
14:47,22:54,  9.9
15:33,23:58, 10.9
16:12,--:--, 11.9
16:43, 1:09, 12.9
17:10, 2:24, 13.9
17:33, 3:40, 14.9
17:54, 4:56, 15.9
18:15, 6:13, 16.9
18:38, 7:31, 17.9
19:04, 8:51, 18.9
19:37,10:12, 19.9
20:18,11:33, 20.9
21:10,12:48, 21.9
22:13,13:52, 22.9
23:24,14:43, 23.9
--:--,15:23, 24.9
 0:38,15:53, 25.9
 1:51,16:18, 26.9
 3:01,16:38, 27.9
 4:08,16:56, 28.9
 5:14,17:14,  0.3
 6:18,17:32,  1.3
 7:22,17:51,  2.3
 8:27,18:13,  3.3
 9:33,18:39,  4.3
10:37,19:11,  5.3
11:40,19:52,  6.3
12:37,20:42,  7.3
13:26,21:41,  8.3
