月の出,月の入,月齢
 9:48,22:26,  5.7
10:52,22:43,  6.7
11:55,23:01,  7.7
12:58,23:20,  8.7
14:02,23:42,  9.7
15:08,--:--, 10.7
16:13, 0:10, 11.7
17:16, 0:44, 12.7
18:13, 1:28, 13.7
19:02, 2:22, 14.7
19:43, 3:25, 15.7
20:15, 4:35, 16.7
20:41, 5:49, 17.7
21:04, 7:02, 18.7
21:25, 8:15, 19.7
21:45, 9:28, 20.7
22:06,10:42, 21.7
22:30,11:58, 22.7
23:00,13:17, 23.7
23:37,14:37, 24.7
--:--,15:55, 25.7
 0:25,17:05, 26.7
 1:26,18:03, 27.7
 2:37,18:47, 28.7
 3:53,19:21,  0.3
 5:09,19:48,  1.3
 6:22,20:10,  2.3
 7:31,20:29,  3.3
 8:37,20:47,  4.3
 9:41,21:04,  5.3
10:45,21:23,  6.3
