月の出,月の入,月齢
 6:14,22:57,  3.3
 7:19,23:49,  4.3
 8:30,--:--,  5.3
 9:44, 0:28,  6.3
10:55, 0:58,  7.3
12:02, 1:22,  8.3
13:07, 1:41,  9.3
14:10, 1:59, 10.3
15:12, 2:16, 11.3
16:14, 2:33, 12.3
17:18, 2:51, 13.3
18:23, 3:12, 14.3
19:29, 3:38, 15.3
20:33, 4:09, 16.3
21:32, 4:49, 17.3
22:23, 5:38, 18.3
23:06, 6:37, 19.3
23:41, 7:44, 20.3
--:--, 8:55, 21.3
 0:09,10:08, 22.3
 0:33,11:21, 23.3
 0:54,12:36, 24.3
 1:15,13:52, 25.3
 1:37,15:11, 26.3
 2:01,16:33, 27.3
 2:31,17:58, 28.3
 3:08,19:21, 29.3
 3:57,20:36,  1.0
 4:58,21:36,  2.0
 6:09,22:23,  3.0
 7:25,22:57,  4.0
