月の出,月の入,月齢
 6:08,21:38,  2.7
 6:45,22:58,  3.7
 7:31,--:--,  4.7
 8:28, 0:10,  5.7
 9:34, 1:08,  6.7
10:44, 1:54,  7.7
11:55, 2:28,  8.7
13:04, 2:55,  9.7
14:10, 3:16, 10.7
15:14, 3:35, 11.7
16:17, 3:52, 12.7
17:19, 4:09, 13.7
18:22, 4:26, 14.7
19:27, 4:45, 15.7
20:32, 5:07, 16.7
21:37, 5:34, 17.7
22:40, 6:08, 18.7
23:37, 6:50, 19.7
--:--, 7:42, 20.7
 0:26, 8:45, 21.7
 1:07, 9:54, 22.7
 1:40,11:07, 23.7
 2:07,12:23, 24.7
 2:30,13:39, 25.7
 2:52,14:57, 26.7
 3:14,16:17, 27.7
 3:37,17:40, 28.7
 4:04,19:06,  0.3
 4:37,20:31,  1.3
 5:20,21:50,  2.3
