月の出,月の入,月齢
11:49,21:44,  7.3
12:54,22:09,  8.3
14:00,22:40,  9.3
15:04,23:20, 10.3
16:03,--:--, 11.3
16:56, 0:10, 12.3
17:40, 1:10, 13.3
18:15, 2:18, 14.3
18:44, 3:32, 15.3
19:08, 4:47, 16.3
19:30, 6:02, 17.3
19:50, 7:17, 18.3
20:11, 8:32, 19.3
20:35, 9:48, 20.3
21:02,11:06, 21.3
21:36,12:26, 22.3
22:20,13:44, 23.3
23:15,14:55, 24.3
--:--,15:56, 25.3
 0:22,16:44, 26.3
 1:35,17:21, 27.3
 2:50,17:50, 28.3
 4:04,18:13, 29.3
 5:14,18:33,  0.9
 6:21,18:51,  1.9
 7:27,19:08,  2.9
 8:31,19:27,  3.9
 9:35,19:47,  4.9
10:40,20:10,  5.9
11:46,20:38,  6.9
12:50,21:14,  7.9
