月の出,月の入,月齢
 8:11,16:52,  1.2
 8:47,18:08,  2.2
 9:16,19:25,  3.2
 9:41,20:40,  4.2
10:02,21:55,  5.2
10:23,23:10,  6.2
10:44,--:--,  7.2
11:07, 0:25,  8.2
11:35, 1:43,  9.2
12:10, 3:02, 10.2
12:55, 4:20, 11.2
13:51, 5:30, 12.2
14:57, 6:29, 13.2
16:09, 7:16, 14.2
17:22, 7:52, 15.2
18:33, 8:19, 16.2
19:40, 8:42, 17.2
20:45, 9:01, 18.2
21:47, 9:18, 19.2
22:50, 9:35, 20.2
23:53, 9:52, 21.2
--:--,10:12, 22.2
 0:57,10:34, 23.2
 2:03,11:02, 24.2
 3:10,11:38, 25.2
 4:15,12:25, 26.2
 5:14,13:23, 27.2
 6:04,14:32, 28.2
 6:44,15:48, 29.2
 7:17,17:06,  0.6
 7:43,18:25,  1.6
