月の出,月の入,月齢
 6:30,18:37,  1.1
 6:52,19:57,  2.1
 7:14,21:17,  3.1
 7:40,22:39,  4.1
 8:11,23:59,  5.1
 8:49,--:--,  6.1
 9:37, 1:14,  7.1
10:36, 2:19,  8.1
11:43, 3:12,  9.1
12:53, 3:53, 10.1
14:04, 4:24, 11.1
15:13, 4:49, 12.1
16:19, 5:10, 13.1
17:23, 5:28, 14.1
18:25, 5:45, 15.1
19:28, 6:02, 16.1
20:32, 6:20, 17.1
21:36, 6:40, 18.1
22:42, 7:03, 19.1
23:47, 7:32, 20.1
--:--, 8:08, 21.1
 0:49, 8:54, 22.1
 1:44, 9:51, 23.1
 2:31,10:58, 24.1
 3:09,12:12, 25.1
 3:41,13:29, 26.1
 4:07,14:48, 27.1
 4:30,16:07, 28.1
 4:52,17:27, 29.1
 5:15,18:49,  0.7
 5:39,20:13,  1.7
