月の出,月の入,月齢
10:32,23:04,  5.7
11:30,23:27,  6.7
12:27,23:51,  7.7
13:24,--:--,  8.7
14:22, 0:16,  9.7
15:22, 0:44, 10.7
16:22, 1:17, 11.7
17:22, 1:56, 12.7
18:18, 2:43, 13.7
19:09, 3:37, 14.7
19:53, 4:38, 15.7
20:31, 5:44, 16.7
21:04, 6:51, 17.7
21:33, 7:57, 18.7
22:01, 9:04, 19.7
22:27,10:10, 20.7
22:55,11:16, 21.7
23:27,12:25, 22.7
--:--,13:36, 23.7
 0:03,14:50, 24.7
 0:46,16:02, 25.7
 1:39,17:11, 26.7
 2:41,18:10, 27.7
 3:50,18:59, 28.7
 5:01,19:39,  0.3
 6:10,20:12,  1.3
 7:16,20:40,  2.3
 8:18,21:05,  3.3
 9:18,21:29,  4.3
10:16,21:52,  5.3
11:13,22:17,  6.3
