月の出,月の入,月齢
 7:10,21:52,  2.7
 7:53,23:07,  3.7
 8:44,--:--,  4.7
 9:43, 0:15,  5.7
10:48, 1:15,  6.7
11:54, 2:03,  7.7
12:59, 2:43,  8.7
14:01, 3:16,  9.7
15:01, 3:43, 10.7
15:59, 4:08, 11.7
16:55, 4:31, 12.7
17:52, 4:53, 13.7
18:49, 5:16, 14.7
19:47, 5:41, 15.7
20:47, 6:09, 16.7
21:47, 6:41, 17.7
22:46, 7:20, 18.7
23:42, 8:05, 19.7
--:--, 8:59, 20.7
 0:32, 9:58, 21.7
 1:17,11:03, 22.7
 1:55,12:10, 23.7
 2:29,13:19, 24.7
 2:59,14:28, 25.7
 3:28,15:38, 26.7
 3:57,16:51, 27.7
 4:28,18:06, 28.7
 5:02,19:24,  0.3
 5:43,20:42,  1.3
 6:31,21:56,  2.3
