月の出,月の入,月齢
 8:20,18:03,  1.2
 9:02,19:12,  2.2
 9:37,20:22,  3.2
10:08,21:30,  4.2
10:37,22:38,  5.2
11:04,23:45,  6.2
11:32,--:--,  7.2
12:02, 0:54,  8.2
12:37, 2:04,  9.2
13:18, 3:17, 10.2
14:08, 4:29, 11.2
15:06, 5:36, 12.2
16:11, 6:36, 13.2
17:19, 7:26, 14.2
18:25, 8:07, 15.2
19:30, 8:41, 16.2
20:30, 9:09, 17.2
21:29, 9:34, 18.2
22:25, 9:57, 19.2
23:22,10:20, 20.2
--:--,10:43, 21.2
 0:18,11:08, 22.2
 1:17,11:37, 23.2
 2:17,12:10, 24.2
 3:19,12:51, 25.2
 4:21,13:40, 26.2
 5:19,14:39, 27.2
 6:11,15:44, 28.2
 6:56,16:55, 29.2
 7:35,18:06,  0.6
 8:09,19:17,  1.6
