月の出,月の入,月齢
13:48, 2:02, 10.8
14:20, 3:12, 11.8
14:59, 4:27, 12.8
15:45, 5:45, 13.8
16:43, 7:03, 14.8
17:50, 8:15, 15.8
19:02, 9:16, 16.8
20:16,10:06, 17.8
21:26,10:45, 18.8
22:31,11:17, 19.8
23:33,11:45, 20.8
--:--,12:10, 21.8
 0:32,12:33, 22.8
 1:30,12:57, 23.8
 2:27,13:23, 24.8
 3:25,13:51, 25.8
 4:24,14:23, 26.8
 5:24,15:01, 27.8
 6:22,15:45, 28.8
 7:17,16:36,  0.1
 8:06,17:33,  1.1
 8:50,18:34,  2.1
 9:27,19:37,  3.1
10:00,20:40,  4.1
10:29,21:43,  5.1
10:55,22:46,  6.1
11:21,23:50,  7.1
11:48,--:--,  8.1
12:17, 0:56,  9.1
12:51, 2:06, 10.1
13:32, 3:19, 11.1
