月の出,月の入,月齢
 8:39,20:27,  2.6
 9:07,21:36,  3.6
 9:35,22:46,  4.6
10:05,23:56,  5.6
10:38,--:--,  6.6
11:17, 1:08,  7.6
12:03, 2:19,  8.6
12:57, 3:27,  9.6
13:58, 4:28, 10.6
15:04, 5:21, 11.6
16:11, 6:04, 12.6
17:15, 6:40, 13.6
18:17, 7:09, 14.6
19:17, 7:35, 15.6
20:14, 7:59, 16.6
21:11, 8:22, 17.6
22:08, 8:45, 18.6
23:05, 9:09, 19.6
--:--, 9:36, 20.6
 0:05,10:07, 21.6
 1:05,10:44, 22.6
 2:06,11:28, 23.6
 3:05,12:22, 24.6
 3:59,13:23, 25.6
 4:47,14:31, 26.6
 5:29,15:42, 27.6
 6:05,16:55, 28.6
 6:36,18:07,  0.1
