月の出,月の入,月齢
 7:20,23:05,  3.3
 8:25,23:59,  4.3
 9:33,--:--,  5.3
10:42, 0:43,  6.3
11:47, 1:17,  7.3
12:50, 1:46,  8.3
13:49, 2:11,  9.3
14:47, 2:33, 10.3
15:44, 2:54, 11.3
16:41, 3:16, 12.3
17:40, 3:39, 13.3
18:40, 4:05, 14.3
19:41, 4:36, 15.3
20:42, 5:11, 16.3
21:39, 5:54, 17.3
22:31, 6:45, 18.3
23:17, 7:43, 19.3
23:55, 8:46, 20.3
--:--, 9:53, 21.3
 0:29,11:00, 22.3
 0:58,12:08, 23.3
 1:25,13:16, 24.3
 1:52,14:26, 25.3
 2:19,15:39, 26.3
 2:50,16:55, 27.3
 3:25,18:14, 28.3
 4:09,19:32, 29.3
 5:02,20:44,  1.0
 6:04,21:46,  2.0
 7:14,22:35,  3.0
 8:25,23:15,  4.0
