月の出,月の入,月齢
13:59,23:05,  8.9
14:54,--:--,  9.9
15:43, 0:00, 10.9
16:25, 1:02, 11.9
17:01, 2:09, 12.9
17:33, 3:19, 13.9
18:01, 4:29, 14.9
18:28, 5:39, 15.9
18:56, 6:49, 16.9
19:24, 8:01, 17.9
19:57, 9:15, 18.9
20:35,10:30, 19.9
21:21,11:45, 20.9
22:16,12:57, 21.9
23:19,14:00, 22.9
--:--,14:54, 23.9
 0:27,15:37, 24.9
 1:36,16:13, 25.9
 2:43,16:42, 26.9
 3:48,17:08, 27.9
 4:50,17:31, 28.9
 5:50,17:53,  0.3
 6:49,18:16,  1.3
 7:49,18:40,  2.3
 8:48,19:07,  3.3
 9:49,19:38,  4.3
10:49,20:14,  5.3
11:48,20:58,  6.3
12:44,21:49,  7.3
13:34,22:47,  8.3
