月の出,月の入,月齢
10:28,23:01,  5.7
11:27,23:23,  6.7
12:25,23:46,  7.7
13:23,--:--,  8.7
14:23, 0:10,  9.7
15:23, 0:37, 10.7
16:24, 1:09, 11.7
17:24, 1:48, 12.7
18:21, 2:34, 13.7
19:11, 3:28, 14.7
19:55, 4:30, 15.7
20:32, 5:36, 16.7
21:04, 6:44, 17.7
21:32, 7:52, 18.7
21:58, 8:59, 19.7
22:24,10:06, 20.7
22:51,11:14, 21.7
23:21,12:24, 22.7
23:56,13:37, 23.7
--:--,14:51, 24.7
 0:38,16:05, 25.7
 1:30,17:13, 26.7
 2:32,18:12, 27.7
 3:41,19:01, 28.7
 4:53,19:40,  0.3
 6:04,20:11,  1.3
 7:11,20:38,  2.3
 8:14,21:02,  3.3
 9:15,21:25,  4.3
10:14,21:47,  5.3
11:12,22:11,  6.3
