月の出,月の入,月齢
12:11,22:37,  7.3
13:12,23:07,  8.3
14:12,23:43,  9.3
15:13,--:--, 10.3
16:11, 0:25, 11.3
17:04, 1:16, 12.3
17:50, 2:16, 13.3
18:30, 3:21, 14.3
19:04, 4:29, 15.3
19:34, 5:39, 16.3
20:01, 6:48, 17.3
20:27, 7:56, 18.3
20:54, 9:05, 19.3
21:23,10:16, 20.3
21:56,11:28, 21.3
22:36,12:41, 22.3
23:24,13:55, 23.3
--:--,15:04, 24.3
 0:22,16:05, 25.3
 1:27,16:56, 26.3
 2:37,17:37, 27.3
 3:47,18:11, 28.3
 4:55,18:39, 29.3
 5:59,19:04,  0.9
 7:01,19:27,  1.9
 8:01,19:50,  2.9
 9:00,20:13,  3.9
 9:59,20:38,  4.9
10:59,21:06,  5.9
12:00,21:39,  6.9
13:00,22:18,  7.9
