月の出,月の入,月齢
14:24, 0:54, 10.6
14:51, 2:02, 11.6
15:18, 3:11, 12.6
15:48, 4:23, 13.6
16:22, 5:40, 14.6
17:04, 6:59, 15.6
17:55, 8:19, 16.6
18:56, 9:34, 17.6
20:04,10:39, 18.6
21:16,11:32, 19.6
22:27,12:14, 20.6
23:34,12:48, 21.6
--:--,13:16, 22.6
 0:37,13:41, 23.6
 1:37,14:03, 24.6
 2:36,14:26, 25.6
 3:34,14:48, 26.6
 4:33,15:13, 27.6
 5:32,15:42, 28.6
 6:33,16:14, 29.6
 7:33,16:53,  0.8
 8:30,17:39,  1.8
 9:24,18:32,  2.8
10:11,19:31,  3.8
10:52,20:33,  4.8
11:27,21:36,  5.8
11:57,22:41,  6.8
12:25,23:46,  7.8
12:50,--:--,  8.8
13:16, 0:52,  9.8
