月の出,月の入,月齢
 9:34,23:46,  5.0
10:39,--:--,  6.0
11:41, 0:13,  7.0
12:40, 0:37,  8.0
13:37, 0:59,  9.0
14:34, 1:20, 10.0
15:33, 1:43, 11.0
16:32, 2:08, 12.0
17:33, 2:37, 13.0
18:34, 3:11, 14.0
19:33, 3:52, 15.0
20:28, 4:41, 16.0
21:15, 5:37, 17.0
21:56, 6:40, 18.0
22:31, 7:46, 19.0
23:01, 8:53, 20.0
23:28, 9:59, 21.0
23:54,11:06, 22.0
--:--,12:14, 23.0
 0:20,13:23, 24.0
 0:48,14:35, 25.0
 1:20,15:50, 26.0
 1:59,17:07, 27.0
 2:46,18:22, 28.0
 3:44,19:28, 29.0
 4:51,20:24,  0.7
 6:03,21:08,  1.7
 7:14,21:44,  2.7
 8:23,22:13,  3.7
 9:27,22:38,  4.7
