月の出,月の入,月齢
 6:50,19:02,  1.1
 7:19,20:14,  2.1
 7:48,21:28,  3.1
 8:20,22:42,  4.1
 8:58,23:56,  5.1
 9:42,--:--,  6.1
10:34, 1:07,  7.1
11:33, 2:10,  8.1
12:37, 3:05,  9.1
13:43, 3:50, 10.1
14:48, 4:27, 11.1
15:51, 4:57, 12.1
16:51, 5:24, 13.1
17:49, 5:47, 14.1
18:46, 6:10, 15.1
19:43, 6:32, 16.1
20:41, 6:55, 17.1
21:40, 7:20, 18.1
22:40, 7:49, 19.1
23:41, 8:23, 20.1
--:--, 9:03, 21.1
 0:40, 9:52, 22.1
 1:35,10:49, 23.1
 2:24,11:52, 24.1
 3:07,13:01, 25.1
 3:45,14:12, 26.1
 4:17,15:23, 27.1
 4:47,16:36, 28.1
 5:16,17:49, 29.1
 5:45,19:03,  0.7
 6:17,20:20,  1.7
