月の出,月の入,月齢
 7:10,22:49,  3.3
 8:15,23:43,  4.3
 9:23,--:--,  5.3
10:31, 0:27,  6.3
11:36, 1:03,  7.3
12:38, 1:32,  8.3
13:37, 1:57,  9.3
14:34, 2:20, 10.3
15:30, 2:42, 11.3
16:27, 3:05, 12.3
17:25, 3:28, 13.3
18:25, 3:55, 14.3
19:26, 4:25, 15.3
20:26, 5:02, 16.3
21:23, 5:45, 17.3
22:15, 6:36, 18.3
23:01, 7:34, 19.3
23:40, 8:36, 20.3
--:--, 9:42, 21.3
 0:14,10:49, 22.3
 0:44,11:56, 23.3
 1:12,13:04, 24.3
 1:39,14:13, 25.3
 2:07,15:25, 26.3
 2:39,16:40, 27.3
 3:15,17:58, 28.3
 3:59,19:16, 29.3
 4:52,20:28,  1.0
 5:55,21:30,  2.0
 7:04,22:20,  3.0
 8:15,23:00,  4.0
