月の出,月の入,月齢
 8:06,17:44,  1.2
 8:48,18:55,  2.2
 9:23,20:04,  3.2
 9:53,21:13,  4.2
10:21,22:21,  5.2
10:48,23:29,  6.2
11:16,--:--,  7.2
11:45, 0:38,  8.2
12:20, 1:50,  9.2
13:00, 3:02, 10.2
13:50, 4:14, 11.2
14:48, 5:22, 12.2
15:52, 6:22, 13.2
17:00, 7:12, 14.2
18:08, 7:53, 15.2
19:12, 8:26, 16.2
20:14, 8:54, 17.2
21:12, 9:19, 18.2
22:09, 9:41, 19.2
23:06,10:04, 20.2
--:--,10:26, 21.2
 0:03,10:51, 22.2
 1:02,11:19, 23.2
 2:03,11:52, 24.2
 3:05,12:33, 25.2
 4:07,13:22, 26.2
 5:05,14:20, 27.2
 5:57,15:26, 28.2
 6:42,16:37, 29.2
 7:21,17:49,  0.6
 7:54,19:00,  1.6
