月の出,月の入,月齢
 6:53,21:37,  2.7
 7:35,22:53,  3.7
 8:26,--:--,  4.7
 9:25, 0:02,  5.7
10:29, 1:01,  6.7
11:36, 1:49,  7.7
12:41, 2:29,  8.7
13:44, 3:01,  9.7
14:44, 3:28, 10.7
15:43, 3:53, 11.7
16:39, 4:15, 12.7
17:36, 4:37, 13.7
18:34, 5:00, 14.7
19:32, 5:24, 15.7
20:32, 5:52, 16.7
21:33, 6:24, 17.7
22:32, 7:02, 18.7
23:28, 7:47, 19.7
--:--, 8:40, 20.7
 0:19, 9:40, 21.7
 1:03,10:45, 22.7
 1:41,11:53, 23.7
 2:14,13:02, 24.7
 2:44,14:11, 25.7
 3:12,15:22, 26.7
 3:41,16:35, 27.7
 4:11,17:51, 28.7
 4:45,19:09,  0.3
 5:25,20:28,  1.3
 6:13,21:43,  2.3
