月の出,月の入,月齢
13:32, 1:46, 10.8
14:03, 2:57, 11.8
14:41, 4:12, 12.8
15:27, 5:31, 13.8
16:24, 6:49, 14.8
17:31, 8:01, 15.8
18:44, 9:02, 16.8
19:58, 9:51, 17.8
21:08,10:31, 18.8
22:14,11:03, 19.8
23:16,11:30, 20.8
--:--,11:54, 21.8
 0:16,12:17, 22.8
 1:14,12:41, 23.8
 2:12,13:06, 24.8
 3:10,13:33, 25.8
 4:10,14:05, 26.8
 5:10,14:42, 27.8
 6:08,15:27, 28.8
 7:03,16:18,  0.1
 7:53,17:15,  1.1
 8:36,18:16,  2.1
 9:13,19:19,  3.1
 9:45,20:23,  4.1
10:14,21:26,  5.1
10:40,22:29,  6.1
11:05,23:34,  7.1
11:32,--:--,  8.1
12:00, 0:40,  9.1
12:34, 1:51, 10.1
13:14, 3:05, 11.1
