月の出,月の入,月齢
20:39,7:30,17.7
21:04,8:31,18.7
21:29,9:33,19.7
21:57,10:36,20.7
22:28,11:43,21.7
23:06,12:52,22.7
23:52,14:04,23.7
--:--,15:16,24.7
0:49,16:22,25.7
1:55,17:20,26.7
3:09,18:08,27.7
4:25,18:47,28.7
5:39,19:20,0.4
6:49,19:49,1.4
7:56,20:15,2.4
9:01,20:42,3.4
10:04,21:08,4.4
11:07,21:37,5.4
12:09,22:10,6.4
13:10,22:47,7.4
14:08,23:30,8.4
15:03,--:--,9.4
15:53,0:20,10.4
16:37,1:15,11.4
17:14,2:14,12.4
17:47,3:16,13.4
18:16,4:18,14.4
18:43,5:20,15.4
19:08,6:22,16.4
19:34,7:25,17.4
20:01,8:29,18.4
