月の出,月の入,月齢
14:15, 2:26, 10.8
14:49, 3:35, 11.8
15:29, 4:48, 12.8
16:17, 6:04, 13.8
17:15, 7:21, 14.8
18:22, 8:32, 15.8
19:35, 9:34, 16.8
20:46,10:24, 17.8
21:55,11:05, 18.8
22:59,11:39, 19.8
23:59,12:08, 20.8
--:--,12:34, 21.8
 0:57,12:59, 22.8
 1:53,13:24, 23.8
 2:49,13:51, 24.8
 3:46,14:20, 25.8
 4:43,14:54, 26.8
 5:42,15:32, 27.8
 6:39,16:17, 28.8
 7:34,17:09,  0.1
 8:24,18:06,  1.1
 9:08,19:06,  2.1
 9:46,20:07,  3.1
10:20,21:09,  4.1
10:50,22:10,  5.1
11:18,23:11,  6.1
11:46,--:--,  7.1
12:14, 0:14,  8.1
12:45, 1:19,  9.1
13:20, 2:27, 10.1
14:03, 3:39, 11.1
