月の出,月の入,月齢
 7:30,19:43,  1.1
 8:00,20:53,  2.1
 8:32,22:04,  3.1
 9:06,23:17,  4.1
 9:46,--:--,  5.1
10:32, 0:29,  6.1
11:25, 1:38,  7.1
12:24, 2:41,  8.1
13:28, 3:36,  9.1
14:32, 4:22, 10.1
15:36, 5:00, 11.1
16:36, 5:33, 12.1
17:34, 6:01, 13.1
18:31, 6:26, 14.1
19:26, 6:50, 15.1
20:21, 7:14, 16.1
21:17, 7:39, 17.1
22:15, 8:06, 18.1
23:13, 8:37, 19.1
--:--, 9:12, 20.1
 0:12, 9:54, 21.1
 1:11,10:43, 22.1
 2:06,11:40, 23.1
 2:56,12:43, 24.1
 3:40,13:50, 25.1
 4:19,14:59, 26.1
 4:53,16:08, 27.1
 5:25,17:18, 28.1
 5:56,18:29, 29.1
 6:28,19:41,  0.7
 7:02,20:56,  1.7
