月の出,月の入,月齢
10:11,--:--,  5.0
11:13, 0:07,  6.0
12:12, 0:36,  7.0
13:08, 1:02,  8.0
14:03, 1:27,  9.0
14:58, 1:51, 10.0
15:54, 2:16, 11.0
16:52, 2:43, 12.0
17:51, 3:14, 13.0
18:50, 3:50, 14.0
19:48, 4:33, 15.0
20:42, 5:23, 16.0
21:31, 6:19, 17.0
22:13, 7:20, 18.0
22:50, 8:24, 19.0
23:23, 9:29, 20.0
23:52,10:33, 21.0
--:--,11:37, 22.0
 0:21,12:41, 23.0
 0:50,13:48, 24.0
 1:21,14:57, 25.0
 1:56,16:09, 26.0
 2:37,17:24, 27.0
 3:27,18:37, 28.0
 4:26,19:43, 29.0
 5:33,20:40,  0.7
 6:43,21:26,  1.7
 7:52,22:04,  2.7
 8:58,22:35,  3.7
10:00,23:03,  4.7
