月の出,月の入,月齢
14:34,--:--,  9.3
15:14, 0:30, 10.3
15:50, 1:35, 11.3
16:22, 2:41, 12.3
16:52, 3:47, 13.3
17:22, 4:55, 14.3
17:54, 6:04, 15.3
18:28, 7:15, 16.3
19:08, 8:30, 17.3
19:55, 9:45, 18.3
20:50,10:59, 19.3
21:53,12:07, 20.3
23:00,13:05, 21.3
--:--,13:54, 22.3
 0:07,14:34, 23.3
 1:12,15:07, 24.3
 2:15,15:36, 25.3
 3:14,16:02, 26.3
 4:11,16:27, 27.3
 5:08,16:51, 28.3
 6:04,17:17, 29.3
 7:01,17:45,  0.6
 7:59,18:17,  1.6
 8:57,18:53,  2.6
 9:55,19:36,  3.6
10:51,20:24,  4.6
11:43,21:19,  5.6
12:29,22:18,  6.6
13:10,23:20,  7.6
13:46,--:--,  8.6
14:19, 0:23,  9.6
