月の出,月の入,月齢
 8:02,23:20,  3.3
 9:07,--:--,  4.3
10:14, 0:15,  5.3
11:20, 1:00,  6.3
12:23, 1:37,  7.3
13:23, 2:08,  8.3
14:20, 2:35,  9.3
15:15, 2:59, 10.3
16:10, 3:23, 11.3
17:05, 3:47, 12.3
18:01, 4:13, 13.3
18:59, 4:41, 14.3
19:58, 5:14, 15.3
20:57, 5:51, 16.3
21:54, 6:36, 17.3
22:46, 7:27, 18.3
23:32, 8:25, 19.3
--:--, 9:27, 20.3
 0:13,10:31, 21.3
 0:49,11:35, 22.3
 1:21,12:40, 23.3
 1:50,13:46, 24.3
 2:20,14:53, 25.3
 2:50,16:03, 26.3
 3:23,17:16, 27.3
 4:02,18:32, 28.3
 4:48,19:48, 29.3
 5:43,20:59,  1.0
 6:46,22:01,  2.0
 7:55,22:52,  3.0
 9:04,23:33,  4.0
