月の出,月の入,月齢
20:34,5:28,16.0
21:08,6:28,17.0
21:38,7:29,18.0
22:05,8:30,19.0
22:30,9:31,20.0
22:55,10:32,21.0
23:21,11:34,22.0
23:50,12:39,23.0
--:--,13:48,24.0
0:24,15:01,25.0
1:05,16:15,26.0
1:57,17:28,27.0
3:00,18:33,28.0
4:13,19:27,29.0
5:30,20:11,0.7
6:45,20:48,1.7
7:58,21:18,2.7
9:05,21:45,3.7
10:10,22:11,4.7
11:12,22:36,5.7
12:14,23:03,6.7
13:14,23:33,7.7
14:15,--:--,8.7
15:15,0:07,9.7
16:12,0:46,10.7
17:06,1:31,11.7
17:53,2:23,12.7
18:34,3:20,13.7
19:10,4:20,14.7
19:41,5:22,15.7
20:09,6:24,16.7
