月の出,月の入,月齢
20:48,10:59,20.0
21:48,12:08,21.0
22:54,13:09,22.0
--:--,14:02,23.0
0:05,14:46,24.0
1:16,15:22,25.0
2:24,15:54,26.0
3:31,16:22,27.0
4:35,16:49,28.0
5:38,17:16,29.0
6:40,17:45,0.5
7:42,18:16,1.5
8:45,18:50,2.5
9:46,19:30,3.5
10:44,20:15,4.5
11:39,21:06,5.5
12:27,22:02,6.5
13:10,23:00,7.5
13:46,24:00,8.5
14:19,--:--,9.5
14:48,1:00,10.5
15:15,2:00,11.5
15:41,3:01,12.5
16:09,4:04,13.5
16:39,5:09,14.5
17:12,6:17,15.5
17:53,7:29,16.5
18:41,8:43,17.5
19:39,9:55,18.5
20:46,11:01,19.5
21:57,11:58,20.5
