月の出,月の入,月齢
20:39,5:39,16.0
21:13,6:39,17.0
21:43,7:39,18.0
22:11,8:39,19.0
22:36,9:39,20.0
23:02,10:39,21.0
23:29,11:41,22.0
23:59,12:45,23.0
--:--,13:53,24.0
0:34,15:05,25.0
1:16,16:19,26.0
2:08,17:31,27.0
3:12,18:36,28.0
4:24,19:31,29.0
5:40,20:16,0.7
6:55,20:53,1.7
8:06,21:24,2.7
9:14,21:52,3.7
10:17,22:19,4.7
11:19,22:45,5.7
12:19,23:13,6.7
13:19,23:43,7.7
14:19,--:--,8.7
15:19,0:17,9.7
16:16,0:57,10.7
17:09,1:43,11.7
17:57,2:34,12.7
18:38,3:31,13.7
19:15,4:31,14.7
19:46,5:32,15.7
20:14,6:33,16.7
