月の出,月の入,月齢
20:28,10:44,20.0
21:27,11:53,21.0
22:34,12:54,22.0
23:45,13:47,23.0
--:--,14:30,24.0
0:56,15:06,25.0
2:05,15:37,26.0
3:12,16:05,27.0
4:17,16:32,28.0
5:20,16:58,29.0
6:23,17:26,0.5
7:26,17:56,1.5
8:29,18:30,2.5
9:31,19:10,3.5
10:30,19:55,4.5
11:24,20:46,5.5
12:12,21:41,6.5
12:55,22:40,7.5
13:31,23:40,8.5
14:03,--:--,9.5
14:31,0:40,10.5
14:58,1:41,11.5
15:24,2:43,12.5
15:51,3:46,13.5
16:20,4:52,14.5
16:53,6:01,15.5
17:33,7:13,16.5
18:21,8:27,17.5
19:19,9:40,18.5
20:25,10:46,19.5
21:36,11:43,20.5
