月の出,月の入,月齢
 8:20,18:03,  1.2
 9:02,19:13,  2.2
 9:38,20:22,  3.2
10:09,21:31,  4.2
10:37,22:38,  5.2
11:04,23:46,  6.2
11:32,--:--,  7.2
12:03, 0:54,  8.2
12:38, 2:05,  9.2
13:19, 3:17, 10.2
14:08, 4:29, 11.2
15:07, 5:37, 12.2
16:11, 6:37, 13.2
17:19, 7:27, 14.2
18:26, 8:08, 15.2
19:30, 8:41, 16.2
20:31, 9:09, 17.2
21:29, 9:34, 18.2
22:26, 9:58, 19.2
23:22,10:20, 20.2
--:--,10:43, 21.2
 0:19,11:08, 22.2
 1:18,11:37, 23.2
 2:18,12:11, 24.2
 3:20,12:51, 25.2
 4:21,13:41, 26.2
 5:19,14:39, 27.2
 6:12,15:45, 28.2
 6:57,16:55, 29.2
 7:36,18:07,  0.6
 8:09,19:18,  1.6
