月の出,月の入,月齢
13:49, 2:03, 10.8
14:21, 3:13, 11.8
14:59, 4:28, 12.8
15:46, 5:46, 13.8
16:43, 7:03, 14.8
17:50, 8:15, 15.8
19:03, 9:17, 16.8
20:16,10:06, 17.8
21:26,10:46, 18.8
22:32,11:18, 19.8
23:33,11:45, 20.8
--:--,12:10, 21.8
 0:32,12:34, 22.8
 1:30,12:58, 23.8
 2:28,13:23, 24.8
 3:26,13:51, 25.8
 4:25,14:23, 26.8
 5:24,15:01, 27.8
 6:22,15:45, 28.8
 7:17,16:37,  0.1
 8:07,17:34,  1.1
 8:50,18:35,  2.1
 9:28,19:38,  3.1
10:00,20:41,  4.1
10:29,21:43,  5.1
10:56,22:46,  6.1
11:22,23:50,  7.1
11:48,--:--,  8.1
12:18, 0:56,  9.1
12:51, 2:06, 10.1
13:32, 3:20, 11.1
