月の出,月の入,月齢
 8:39,20:27,  2.6
 9:07,21:37,  3.6
 9:35,22:46,  4.6
10:05,23:57,  5.6
10:38,--:--,  6.6
11:17, 1:09,  7.6
12:03, 2:20,  8.6
12:57, 3:28,  9.6
13:59, 4:29, 10.6
15:04, 5:21, 11.6
16:11, 6:04, 12.6
17:16, 6:40, 13.6
18:18, 7:10, 14.6
19:17, 7:36, 15.6
20:15, 8:00, 16.6
21:11, 8:22, 17.6
22:08, 8:45, 18.6
23:06, 9:09, 19.6
--:--, 9:36, 20.6
 0:05,10:07, 21.6
 1:06,10:44, 22.6
 2:07,11:29, 23.6
 3:05,12:22, 24.6
 4:00,13:24, 25.6
 4:48,14:32, 26.6
 5:29,15:43, 27.6
 6:05,16:55, 28.6
 6:37,18:07,  0.1
