月の出,月の入,月齢
 7:29,23:03,  3.3
 8:34,23:58,  4.3
 9:42,--:--,  5.3
10:50, 0:42,  6.3
11:54, 1:18,  7.3
12:55, 1:47,  8.3
13:54, 2:13,  9.3
14:51, 2:36, 10.3
15:47, 2:59, 11.3
16:43, 3:21, 12.3
17:41, 3:46, 13.3
18:40, 4:12, 14.3
19:40, 4:44, 15.3
20:40, 5:20, 16.3
21:37, 6:04, 17.3
22:29, 6:55, 18.3
23:15, 7:52, 19.3
23:55, 8:55, 20.3
--:--,10:00, 21.3
 0:29,11:07, 22.3
 1:00,12:13, 23.3
 1:28,13:20, 24.3
 1:56,14:29, 25.3
 2:24,15:41, 26.3
 2:56,16:56, 27.3
 3:33,18:13, 28.3
 4:17,19:31, 29.3
 5:11,20:42,  1.0
 6:14,21:44,  2.0
 7:23,22:34,  3.0
 8:33,23:15,  4.0
