月の出,月の入,月齢
 7:06,19:19,  1.1
 7:35,20:30,  2.1
 8:05,21:43,  3.1
 8:38,22:57,  4.1
 9:16,--:--,  5.1
10:00, 0:11,  6.1
10:52, 1:21,  7.1
11:52, 2:25,  8.1
12:56, 3:19,  9.1
14:02, 4:04, 10.1
15:06, 4:42, 11.1
16:08, 5:13, 12.1
17:08, 5:39, 13.1
18:06, 6:03, 14.1
19:02, 6:26, 15.1
19:59, 6:49, 16.1
20:57, 7:12, 17.1
21:55, 7:38, 18.1
22:55, 8:07, 19.1
23:55, 8:41, 20.1
--:--, 9:22, 21.1
 0:54,10:11, 22.1
 1:49,11:07, 23.1
 2:39,12:11, 24.1
 3:22,13:19, 25.1
 3:59,14:30, 26.1
 4:32,15:41, 27.1
 5:03,16:53, 28.1
 5:32,18:05, 29.1
 6:02,19:19,  0.7
 6:34,20:35,  1.7
