月の出,月の入,月齢
 7:36,22:11,  2.7
 8:20,23:25,  3.7
 9:12,--:--,  4.7
10:11, 0:33,  5.7
11:15, 1:32,  6.7
12:21, 2:22,  7.7
13:25, 3:02,  8.7
14:27, 3:35,  9.7
15:26, 4:04, 10.7
16:22, 4:29, 11.7
17:18, 4:53, 12.7
18:13, 5:16, 13.7
19:09, 5:40, 14.7
20:07, 6:06, 15.7
21:06, 6:35, 16.7
22:05, 7:08, 17.7
23:04, 7:47, 18.7
23:59, 8:33, 19.7
--:--, 9:26, 20.7
 0:50,10:26, 21.7
 1:35,11:30, 22.7
 2:14,12:37, 23.7
 2:49,13:44, 24.7
 3:20,14:52, 25.7
 3:50,16:01, 26.7
 4:20,17:13, 27.7
 4:52,18:27, 28.7
 5:27,19:43,  0.3
 6:09,21:01,  1.3
 6:59,22:14,  2.3
