月の出,月の入,月齢
10:56,23:26,  5.7
11:53,23:50,  6.7
12:49,--:--,  7.7
13:45, 0:14,  8.7
14:42, 0:41,  9.7
15:41, 1:10, 10.7
16:41, 1:43, 11.7
17:40, 2:23, 12.7
18:36, 3:10, 13.7
19:27, 4:05, 14.7
20:12, 5:06, 15.7
20:50, 6:11, 16.7
21:24, 7:17, 17.7
21:54, 8:22, 18.7
22:22, 9:28, 19.7
22:50,10:32, 20.7
23:19,11:38, 21.7
23:51,12:46, 22.7
--:--,13:56, 23.7
 0:29,15:09, 24.7
 1:13,16:21, 25.7
 2:07,17:28, 26.7
 3:09,18:28, 27.7
 4:18,19:18, 28.7
 5:28,19:58,  0.3
 6:36,20:32,  1.3
 7:41,21:01,  2.3
 8:42,21:27,  3.3
 9:41,21:51,  4.3
10:38,22:16,  5.3
11:34,22:41,  6.3
