月の出,月の入,月齢
14:14,23:42,  8.9
15:09,--:--,  9.9
15:58, 0:37, 10.9
16:42, 1:38, 11.9
17:20, 2:44, 12.9
17:53, 3:51, 13.9
18:24, 4:59, 14.9
18:53, 6:07, 15.9
19:23, 7:15, 16.9
19:54, 8:24, 17.9
20:29, 9:36, 18.9
21:09,10:49, 19.9
21:57,12:02, 20.9
22:53,13:12, 21.9
23:56,14:16, 22.9
--:--,15:10, 23.9
 1:03,15:55, 24.9
 2:10,16:32, 25.9
 3:15,17:03, 26.9
 4:18,17:31, 27.9
 5:18,17:56, 28.9
 6:16,18:20,  0.3
 7:13,18:45,  1.3
 8:10,19:11,  2.3
 9:08,19:39,  3.3
10:07,20:12,  4.3
11:06,20:50,  5.3
12:04,21:34,  6.3
12:59,22:26,  7.3
13:50,23:23,  8.3
