月の出,月の入,月齢
12:32,23:09,  7.3
13:30,23:41,  8.3
14:29,--:--,  9.3
15:29, 0:18, 10.3
16:26, 1:02, 11.3
17:19, 1:53, 12.3
18:06, 2:52, 13.3
18:48, 3:56, 14.3
19:24, 5:03, 15.3
19:55, 6:10, 16.3
20:25, 7:17, 17.3
20:53, 8:23, 18.3
21:22, 9:30, 19.3
21:53,10:38, 20.3
22:29,11:48, 21.3
23:11,12:59, 22.3
--:--,14:11, 23.3
 0:00,15:19, 24.3
 0:59,16:20, 25.3
 2:04,17:12, 26.3
 3:12,17:55, 27.3
 4:20,18:31, 28.3
 5:26,19:01, 29.3
 6:28,19:28,  0.9
 7:28,19:53,  1.9
 8:26,20:17,  2.9
 9:23,20:42,  3.9
10:20,21:09,  4.9
11:19,21:39,  5.9
12:17,22:14,  6.9
13:17,22:54,  7.9
