月の出,月の入,月齢
 7:57,23:20,  3.3
 9:02,--:--,  4.3
10:09, 0:15,  5.3
11:16, 1:00,  6.3
12:19, 1:36,  7.3
13:20, 2:07,  8.3
14:17, 2:33,  9.3
15:13, 2:57, 10.3
16:08, 3:21, 11.3
17:04, 3:44, 12.3
18:00, 4:10, 13.3
18:59, 4:37, 14.3
19:58, 5:09, 15.3
20:57, 5:47, 16.3
21:54, 6:31, 17.3
22:47, 7:22, 18.3
23:33, 8:20, 19.3
--:--, 9:22, 20.3
 0:13,10:26, 21.3
 0:48,11:32, 22.3
 1:20,12:37, 23.3
 1:49,13:43, 24.3
 2:17,14:51, 25.3
 2:47,16:01, 26.3
 3:20,17:15, 27.3
 3:58,18:32, 28.3
 4:44,19:48, 29.3
 5:38,21:00,  1.0
 6:41,22:01,  2.0
 7:50,22:52,  3.0
 9:00,23:33,  4.0
