月の出,月の入,月齢
 9:49,23:54,  5.0
10:53,--:--,  6.0
11:54, 0:22,  7.0
12:51, 0:47,  8.0
13:47, 1:10,  9.0
14:44, 1:33, 10.0
15:41, 1:57, 11.0
16:39, 2:23, 12.0
17:39, 2:53, 13.0
18:39, 3:28, 14.0
19:38, 4:10, 15.0
20:32, 4:59, 16.0
21:20, 5:55, 17.0
22:02, 6:57, 18.0
22:38, 8:02, 19.0
23:09, 9:08, 20.0
23:37,10:13, 21.0
--:--,11:19, 22.0
 0:05,12:25, 23.0
 0:32,13:32, 24.0
 1:02,14:43, 25.0
 1:35,15:57, 26.0
 2:15,17:13, 27.0
 3:04,18:26, 28.0
 4:02,19:33, 29.0
 5:09,20:29,  0.7
 6:20,21:14,  1.7
 7:30,21:51,  2.7
 8:38,22:21,  3.7
 9:41,22:48,  4.7
