月の出,月の入,月齢
14:24,--:--,  9.3
15:03, 0:08, 10.3
15:37, 1:13, 11.3
16:08, 2:20, 12.3
16:37, 3:28, 13.3
17:05, 4:37, 14.3
17:35, 5:48, 15.3
18:08, 7:01, 16.3
18:47, 8:17, 17.3
19:32, 9:33, 18.3
20:27,10:48, 19.3
21:29,11:57, 20.3
22:36,12:55, 21.3
23:45,13:43, 22.3
--:--,14:22, 23.3
 0:52,14:54, 24.3
 1:55,15:21, 25.3
 2:56,15:46, 26.3
 3:54,16:10, 27.3
 4:52,16:33, 28.3
 5:49,16:58, 29.3
 6:47,17:25,  0.6
 7:46,17:55,  1.6
 8:46,18:31,  2.6
 9:44,19:12,  3.6
10:41,20:01,  4.6
11:32,20:55,  5.6
12:18,21:55,  6.6
12:59,22:58,  7.6
13:34,--:--,  8.6
14:05, 0:02,  9.6
