月の出,月の入,月齢
10:41,23:12,  5.7
11:38,23:35,  6.7
12:35,23:59,  7.7
13:32,--:--,  8.7
14:30, 0:24,  9.7
15:29, 0:53, 10.7
16:29, 1:26, 11.7
17:29, 2:05, 12.7
18:25, 2:52, 13.7
19:16, 3:47, 14.7
20:00, 4:48, 15.7
20:38, 5:53, 16.7
21:11, 7:00, 17.7
21:41, 8:06, 18.7
22:08, 9:12, 19.7
22:35,10:18, 20.7
23:04,11:24, 21.7
23:35,12:33, 22.7
--:--,13:44, 23.7
 0:12,14:57, 24.7
 0:55,16:09, 25.7
 1:48,17:17, 26.7
 2:51,18:17, 27.7
 3:59,19:06, 28.7
 5:10,19:46,  0.3
 6:19,20:19,  1.3
 7:25,20:48,  2.3
 8:27,21:13,  3.3
 9:26,21:37,  4.3
10:24,22:00,  5.3
11:21,22:25,  6.3
