月の出,月の入,月齢
12:19,22:52,  7.3
13:18,23:23,  8.3
14:18,24:00,  9.3
15:17,--:--, 10.3
16:15, 0:43, 11.3
17:08, 1:35, 12.3
17:55, 2:34, 13.3
18:36, 3:38, 14.3
19:11, 4:45, 15.3
19:42, 5:53, 16.3
20:11, 7:01, 17.3
20:39, 8:08, 18.3
21:07, 9:16, 19.3
21:37,10:24, 20.3
22:12,11:35, 21.3
22:53,12:48, 22.3
23:42,14:00, 23.3
--:--,15:08, 24.3
 0:40,16:09, 25.3
 1:45,17:01, 26.3
 2:54,17:43, 27.3
 4:03,18:18, 28.3
 5:09,18:48, 29.3
 6:13,19:14,  0.9
 7:13,19:38,  1.9
 8:12,20:02,  2.9
 9:10,20:26,  3.9
10:08,20:53,  4.9
11:06,21:22,  5.9
12:06,21:56,  6.9
13:05,22:36,  7.9
