月の出,月の入,月齢
 8:27,18:12,  1.2
 9:09,19:21,  2.2
 9:45,20:31,  3.2
10:16,21:39,  4.2
10:44,22:46,  5.2
11:12,23:53,  6.2
11:40,--:--,  7.2
12:11, 1:01,  8.2
12:46, 2:12,  9.2
13:27, 3:24, 10.2
14:17, 4:36, 11.2
15:15, 5:43, 12.2
16:20, 6:43, 13.2
17:28, 7:33, 14.2
18:34, 8:14, 15.2
19:38, 8:48, 16.2
20:39, 9:16, 17.2
21:37, 9:42, 18.2
22:33,10:05, 19.2
23:29,10:28, 20.2
--:--,10:51, 21.2
 0:26,11:16, 22.2
 1:24,11:45, 23.2
 2:25,12:19, 24.2
 3:26,13:00, 25.2
 4:27,13:50, 26.2
 5:26,14:48, 27.2
 6:18,15:54, 28.2
 7:03,17:04, 29.2
 7:42,18:15,  0.6
 8:16,19:26,  1.6
