月の出,月の入,月齢
14:34, 1:08, 10.6
15:02, 2:14, 11.6
15:30, 3:22, 12.6
16:02, 4:33, 13.6
16:38, 5:48, 14.6
17:21, 7:05, 15.6
18:13, 8:24, 16.6
19:14, 9:38, 17.6
20:22,10:44, 18.6
21:33,11:37, 19.6
22:42,12:20, 20.6
23:48,12:55, 21.6
--:--,13:25, 22.6
 0:50,13:50, 23.6
 1:49,14:14, 24.6
 2:46,14:38, 25.6
 3:43,15:02, 26.6
 4:41,15:28, 27.6
 5:39,15:57, 28.6
 6:38,16:31, 29.6
 7:38,17:11,  0.8
 8:35,17:58,  1.8
 9:28,18:50,  2.8
10:16,19:48,  3.8
10:57,20:50,  4.8
11:33,21:52,  5.8
12:05,22:55,  6.8
12:33,23:59,  7.8
13:01,--:--,  8.8
13:28, 1:03,  9.8
