月の出,月の入,月齢
20:45,5:54,16.0
21:20,6:54,17.0
21:51,7:53,18.0
22:19,8:52,19.0
22:46,9:51,20.0
23:13,10:50,21.0
23:41,11:51,22.0
--:--,12:54,23.0
0:12,14:01,24.0
0:48,15:12,25.0
1:31,16:25,26.0
2:24,17:37,27.0
3:28,18:42,28.0
4:40,19:37,29.0
5:55,20:23,0.7
7:09,21:01,1.7
8:19,21:34,2.7
9:25,22:03,3.7
10:28,22:30,4.7
11:28,22:57,5.7
12:28,23:26,6.7
13:27,23:57,7.7
14:26,--:--,8.7
15:24,0:32,9.7
16:21,1:13,10.7
17:14,1:59,11.7
18:02,2:51,12.7
18:44,3:47,13.7
19:21,4:46,14.7
19:54,5:46,15.7
20:23,6:46,16.7
