月の出,月の入,月齢
14:13, 2:22, 10.8
14:48, 3:30, 11.8
15:28, 4:42, 12.8
16:17, 5:58, 13.8
17:16, 7:14, 14.8
18:23, 8:25, 15.8
19:35, 9:27, 16.8
20:46,10:18, 17.8
21:54,11:00, 18.8
22:57,11:34, 19.8
23:57,12:04, 20.8
--:--,12:31, 21.8
 0:54,12:57, 22.8
 1:49,13:22, 23.8
 2:44,13:50, 24.8
 3:41,14:20, 25.8
 4:38,14:54, 26.8
 5:36,15:33, 27.8
 6:33,16:18, 28.8
 7:27,17:10,  0.1
 8:17,18:07,  1.1
 9:02,19:06,  2.1
 9:41,20:07,  3.1
10:15,21:08,  4.1
10:46,22:08,  5.1
11:15,23:09,  6.1
11:43,--:--,  7.1
12:12, 0:11,  8.1
12:44, 1:15,  9.1
13:20, 2:22, 10.1
14:03, 3:33, 11.1
