月の出,月の入,月齢
10:10,--:--,  5.0
11:12, 0:03,  6.0
12:10, 0:32,  7.0
13:06, 0:59,  8.0
14:00, 1:24,  9.0
14:54, 1:49, 10.0
15:50, 2:15, 11.0
16:46, 2:43, 12.0
17:45, 3:14, 13.0
18:43, 3:51, 14.0
19:41, 4:34, 15.0
20:35, 5:24, 16.0
21:24, 6:20, 17.0
22:07, 7:21, 18.0
22:45, 8:24, 19.0
23:18, 9:28, 20.0
23:49,10:31, 21.0
--:--,11:34, 22.0
 0:18,12:38, 23.0
 0:48,13:44, 24.0
 1:19,14:52, 25.0
 1:55,16:04, 26.0
 2:37,17:18, 27.0
 3:28,18:30, 28.0
 4:27,19:36, 29.0
 5:33,20:33,  0.7
 6:43,21:20,  1.7
 7:52,21:59,  2.7
 8:57,22:31,  3.7
 9:58,22:59,  4.7
