月の出,月の入,月齢
 8:31,18:35,  1.2
 9:15,19:43,  2.2
 9:53,20:50,  3.2
10:26,21:56,  4.2
10:57,23:00,  5.2
11:26,--:--,  6.2
11:57, 0:05,  7.2
12:29, 1:12,  8.2
13:07, 2:20,  9.2
13:50, 3:30, 10.2
14:41, 4:40, 11.2
15:40, 5:47, 12.2
16:44, 6:47, 13.2
17:50, 7:38, 14.2
18:55, 8:20, 15.2
19:57, 8:56, 16.2
20:56, 9:26, 17.2
21:52, 9:53, 18.2
22:46,10:19, 19.2
23:41,10:43, 20.2
--:--,11:08, 21.2
 0:36,11:36, 22.2
 1:32,12:06, 23.2
 2:31,12:42, 24.2
 3:31,13:24, 25.2
 4:31,14:14, 26.2
 5:29,15:13, 27.2
 6:22,16:17, 28.2
 7:09,17:26, 29.2
 7:50,18:35,  0.6
 8:25,19:43,  1.6
