月の出,月の入,月齢
 7:26,19:40,  1.1
 7:58,20:50,  2.1
 8:30,22:00,  3.1
 9:06,23:11,  4.1
 9:46,--:--,  5.1
10:32, 0:22,  6.1
11:26, 1:31,  7.1
12:25, 2:34,  8.1
13:29, 3:30,  9.1
14:33, 4:16, 10.1
15:35, 4:55, 11.1
16:35, 5:28, 12.1
17:32, 5:57, 13.1
18:28, 6:23, 14.1
19:23, 6:48, 15.1
20:17, 7:12, 16.1
21:13, 7:38, 17.1
22:09, 8:06, 18.1
23:07, 8:37, 19.1
--:--, 9:13, 20.1
 0:06, 9:55, 21.1
 1:04,10:44, 22.1
 1:59,11:41, 23.1
 2:49,12:44, 24.1
 3:34,13:50, 25.1
 4:13,14:58, 26.1
 4:49,16:07, 27.1
 5:21,17:16, 28.1
 5:53,18:26, 29.1
 6:26,19:37,  0.7
 7:01,20:51,  1.7
