月の出,月の入,月齢
 7:40,22:05,  2.7
 8:25,23:18,  3.7
 9:18,--:--,  4.7
10:17, 0:26,  5.7
11:21, 1:25,  6.7
12:26, 2:15,  7.7
13:29, 2:56,  8.7
14:29, 3:31,  9.7
15:27, 4:01, 10.7
16:22, 4:27, 11.7
17:17, 4:52, 12.7
18:11, 5:16, 13.7
19:06, 5:41, 14.7
20:02, 6:08, 15.7
21:00, 6:38, 16.7
21:58, 7:13, 17.7
22:56, 7:53, 18.7
23:52, 8:39, 19.7
--:--, 9:33, 20.7
 0:43,10:32, 21.7
 1:28,11:35, 22.7
 2:09,12:40, 23.7
 2:44,13:46, 24.7
 3:17,14:53, 25.7
 3:48,16:01, 26.7
 4:20,17:10, 27.7
 4:53,18:23, 28.7
 5:30,19:38,  0.3
 6:13,20:54,  1.3
 7:04,22:07,  2.3
