月の出,月の入,月齢
 8:03,23:13,  3.3
 9:07,--:--,  4.3
10:14, 0:09,  5.3
11:20, 0:54,  6.3
12:22, 1:32,  7.3
13:21, 2:03,  8.3
14:18, 2:31,  9.3
15:12, 2:56, 10.3
16:06, 3:21, 11.3
17:00, 3:46, 12.3
17:56, 4:12, 13.3
18:53, 4:41, 14.3
19:52, 5:14, 15.3
20:50, 5:52, 16.3
21:47, 6:37, 17.3
22:39, 7:28, 18.3
23:26, 8:26, 19.3
--:--, 9:27, 20.3
 0:07,10:30, 21.3
 0:44,11:34, 22.3
 1:16,12:39, 23.3
 1:47,13:43, 24.3
 2:17,14:50, 25.3
 2:48,15:58, 26.3
 3:22,17:11, 27.3
 4:02,18:26, 28.3
 4:48,19:41, 29.3
 5:44,20:52,  1.0
 6:47,21:54,  2.0
 7:56,22:46,  3.0
 9:04,23:28,  4.0
