月の出,月の入,月齢
20:09,6:54,17.7
20:32,7:57,18.7
20:56,9:01,19.7
21:21,10:07,20.7
21:50,11:15,21.7
22:26,12:27,22.7
23:10,13:41,23.7
--:--,14:53,24.7
0:06,16:00,25.7
1:12,16:57,26.7
2:27,17:43,27.7
3:45,18:21,28.7
5:01,18:52,0.4
6:14,19:18,1.4
7:23,19:43,2.4
8:30,20:07,3.4
9:35,20:32,4.4
10:40,20:59,5.4
11:43,21:30,6.4
12:46,22:06,7.4
13:46,22:48,8.4
14:42,23:37,9.4
15:31,--:--,10.4
16:14,0:32,11.4
16:51,1:33,12.4
17:22,2:36,13.4
17:49,3:40,14.4
18:13,4:44,15.4
18:37,5:48,16.4
19:00,6:53,17.4
19:25,7:59,18.4
