月の出,月の入,月齢
10:51,23:21,  5.7
11:47,23:45,  6.7
12:43,--:--,  7.7
13:39, 0:10,  8.7
14:36, 0:36,  9.7
15:35, 1:06, 10.7
16:35, 1:39, 11.7
17:34, 2:19, 12.7
18:30, 3:07, 13.7
19:21, 4:01, 14.7
20:06, 5:02, 15.7
20:44, 6:07, 16.7
21:18, 7:12, 17.7
21:49, 8:18, 18.7
22:17, 9:23, 19.7
22:45,10:27, 20.7
23:15,11:33, 21.7
23:47,12:40, 22.7
--:--,13:50, 23.7
 0:25,15:02, 24.7
 1:09,16:14, 25.7
 2:03,17:22, 26.7
 3:05,18:22, 27.7
 4:14,19:12, 28.7
 5:23,19:52,  0.3
 6:32,20:26,  1.3
 7:36,20:56,  2.3
 8:37,21:22,  3.3
 9:36,21:47,  4.3
10:32,22:11,  5.3
11:29,22:37,  6.3
