月の出,月の入,月齢
14:08,23:38,  8.9
15:02,--:--,  9.9
15:52, 0:33, 10.9
16:36, 1:34, 11.9
17:14, 2:40, 12.9
17:48, 3:47, 13.9
18:19, 4:54, 14.9
18:48, 6:02, 15.9
19:18, 7:10, 16.9
19:49, 8:19, 17.9
20:24, 9:30, 18.9
21:05,10:43, 19.9
21:53,11:56, 20.9
22:49,13:06, 21.9
23:52,14:09, 22.9
--:--,15:04, 23.9
 0:59,15:49, 24.9
 2:06,16:26, 25.9
 3:11,16:58, 26.9
 4:13,17:25, 27.9
 5:13,17:51, 28.9
 6:11,18:15,  0.3
 7:08,18:40,  1.3
 8:05,19:06,  2.3
 9:02,19:35,  3.3
10:01,20:08,  4.3
11:00,20:46,  5.3
11:58,21:30,  6.3
12:53,22:22,  7.3
13:43,23:19,  8.3
