月の出,月の入,月齢
14:29,--:--,  9.3
15:08, 0:21, 10.3
15:44, 1:26, 11.3
16:15, 2:33, 12.3
16:45, 3:40, 13.3
17:15, 4:47, 14.3
17:46, 5:57, 15.3
18:20, 7:09, 16.3
19:00, 8:23, 17.3
19:46, 9:39, 18.3
20:41,10:53, 19.3
21:44,12:01, 20.3
22:51,13:00, 21.3
23:59,13:48, 22.3
--:--,14:28, 23.3
 1:04,15:01, 24.3
 2:07,15:29, 25.3
 3:06,15:55, 26.3
 4:04,16:19, 27.3
 5:01,16:44, 28.3
 5:57,17:09, 29.3
 6:54,17:37,  0.6
 7:52,18:09,  1.6
 8:51,18:45,  2.6
 9:49,19:27,  3.6
10:45,20:15,  4.6
11:37,21:10,  5.6
12:23,22:09,  6.6
13:04,23:11,  7.6
13:40,--:--,  8.6
14:12, 0:15,  9.6
