月の出,月の入,月齢
 8:54,20:46,  2.6
 9:24,21:53,  3.6
 9:53,23:02,  4.6
10:24,--:--,  5.6
10:59, 0:11,  6.6
11:39, 1:21,  7.6
12:26, 2:32,  8.6
13:21, 3:39,  9.6
14:22, 4:40, 10.6
15:27, 5:33, 11.6
16:33, 6:17, 12.6
17:36, 6:53, 13.6
18:37, 7:24, 14.6
19:35, 7:51, 15.6
20:32, 8:16, 16.6
21:27, 8:40, 17.6
22:23, 9:04, 18.6
23:20, 9:29, 19.6
--:--, 9:57, 20.6
 0:18,10:29, 21.6
 1:18,11:07, 22.6
 2:18,11:52, 23.6
 3:16,12:46, 24.6
 4:11,13:47, 25.6
 4:59,14:54, 26.6
 5:42,16:04, 27.6
 6:19,17:15, 28.6
 6:52,18:26,  0.1
