月の出,月の入,月齢
14:07, 2:19, 10.8
14:41, 3:28, 11.8
15:20, 4:41, 12.8
16:08, 5:58, 13.8
17:06, 7:15, 14.8
18:13, 8:26, 15.8
19:26, 9:28, 16.8
20:38,10:18, 17.8
21:47,10:59, 18.8
22:51,11:32, 19.8
23:52,12:01, 20.8
--:--,12:27, 21.8
 0:49,12:51, 22.8
 1:46,13:16, 23.8
 2:42,13:43, 24.8
 3:39,14:12, 25.8
 4:37,14:45, 26.8
 5:36,15:24, 27.8
 6:33,16:09, 28.8
 7:28,17:00,  0.1
 8:18,17:57,  1.1
 9:02,18:57,  2.1
 9:40,19:59,  3.1
10:14,21:01,  4.1
10:44,22:02,  5.1
11:11,23:04,  6.1
11:39,--:--,  7.1
12:06, 0:07,  8.1
12:37, 1:12,  9.1
13:12, 2:20, 10.1
13:54, 3:33, 11.1
