月の出,月の入,月齢
 7:32,22:05,  2.7
 8:16,23:19,  3.7
 9:08,--:--,  4.7
10:07, 0:27,  5.7
11:11, 1:26,  6.7
12:17, 2:15,  7.7
13:21, 2:56,  8.7
14:22, 3:30,  9.7
15:21, 3:58, 10.7
16:17, 4:24, 11.7
17:13, 4:48, 12.7
18:08, 5:11, 13.7
19:04, 5:35, 14.7
20:01, 6:01, 15.7
21:00, 6:30, 16.7
21:59, 7:04, 17.7
22:57, 7:43, 18.7
23:53, 8:29, 19.7
--:--, 9:23, 20.7
 0:44,10:22, 21.7
 1:29,11:26, 22.7
 2:08,12:32, 23.7
 2:43,13:39, 24.7
 3:15,14:47, 25.7
 3:45,15:56, 26.7
 4:15,17:07, 27.7
 4:47,18:21, 28.7
 5:23,19:37,  0.3
 6:05,20:54,  1.3
 6:55,22:08,  2.3
