月の出,月の入,月齢
14:42, 1:19, 10.6
15:11, 2:25, 11.6
15:41, 3:32, 12.6
16:13, 4:41, 13.6
16:50, 5:55, 14.6
17:34, 7:11, 15.6
18:27, 8:29, 16.6
19:29, 9:43, 17.6
20:37,10:48, 18.6
21:47,11:43, 19.6
22:55,12:26, 20.6
--:--,13:02, 21.6
 0:00,13:32, 22.6
 1:01,13:59, 23.6
 1:59,14:24, 24.6
 2:56,14:48, 25.6
 3:52,15:13, 26.6
 4:48,15:40, 27.6
 5:46,16:10, 28.6
 6:44,16:45, 29.6
 7:43,17:25,  0.8
 8:39,18:12,  1.8
 9:33,19:05,  2.8
10:21,20:03,  3.8
11:03,21:03,  4.8
11:39,22:05,  5.8
12:12,23:07,  6.8
12:41,--:--,  7.8
13:09, 0:10,  8.8
13:37, 1:13,  9.8
